unnamed: 0,master_sort,old_sort,coral_id,site,code,type,search_term,lowest_level,cafi_size_mm,measurement,alt_size_mm,alt_measurement,extraction_method,photo_num,id_certainty,general_notes,identification_notes,revised_yn,revision_date,identified_by,revised_by,previous_name,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species,coral_id_numeric,site_numeric,code_numeric,type_numeric,search_term_numeric,lowest_level_numeric,cafi_size_mm_numeric,measurement_numeric,alt_size_mm_numeric,alt_measurement_numeric,extraction_method_numeric,photo_num_numeric,id_certainty_numeric,general_notes_numeric,identification_notes_numeric,revised_yn_numeric,revision_date_numeric,identified_by_numeric,revised_by_numeric,previous_name_numeric,phylum_numeric,subphylum_numeric,superclass_numeric,class_numeric,subclass_numeric,superorder_numeric,order_numeric,suborder_numeric,infraorder_numeric,superfamily_numeric,family_numeric,subfamily_numeric,genus_numeric,species_numeric
2303,492.0,481.0,MRB-POC14,MRB07,HABE,shrimp,Harpiliopsis beaupresii,species,13,rostrum_to_tail,,,clove,Harpiliopsis depressa 2,certain,,dots all over and smooth claw,y,2020-05-15,JC,JC,HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,611.0,601.0,MRB-POC16,MRB07,HABE,shrimp,Harpiliopsis beaupresii,species,12,rostrum_to_tail,,,clove,Unknown Shrimp 222,certain,depressa?,One claw notch then smooth,y,3-Nov; 2020-05-11,JC,AP; JC; JC,larger Harpiliopsis; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,654.0,644.0,MRB-POC17,MRB08,HABE,shrimp,Harpiliopsis beaupresii,species,10.5,rostrum_to_tail,,,clove,unknown shrimp 251,certain,,"One notch in claw then smooth, not jagged",y,3-Nov; 2020-05-11,JC,AP; JC; JC,large_harpiliopsis; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,666.0,656.0,MRB-POC19,MRB08,HABE,shrimp,Harpiliopsis beaupresii,species,10,rostrum_to_tail,,,clove,unknown shrimp 262,certain,"photo number entered incorrectly, corrected to 262 from 263",,y,5/7/2020; 2020-05-11,JC,JC; JC; JC,harpiliopsis; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,670.0,660.0,MRB-POC19,MRB08,HABE,shrimp,Harpiliopsis beaupresii,species,17,rostrum_to_tail,,,clove,unknown shrimp 261,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,orange_claw_and_body_harpiliopsis; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,755.0,745.0,MRB-POC21,MRB09,HABE,shrimp,Harpiliopsis beaupresii,species,12,rostrum_to_tail,,,clove,unknown shrimp 292,certain,,Spots on claws and claw shape,y,3-Nov; 2020-05-11,JC,AP; JC; JC,harpiliopsis; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,756.0,746.0,MRB-POC21,MRB09,HABE,shrimp,Harpiliopsis beaupresii,species,10,rostrum_to_tail,,,clove,unknown shrimp 293,certain,,Spots on claws and claw shape,y,3-Nov; 2020-05-11,JC,AP; JC; JC,harpiliopsis; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,1963.0,1953.0,MRB-POC23,MRBS1,HABE,shrimp,Harpiliopsis beaupresii,species,10,rostrum_to_tail,,,clove,Unknown Shrimp 550,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,1964.0,1954.0,MRB-POC23,MRBS1,HABE,shrimp,Harpiliopsis beaupresii,species,9,rostrum_to_tail,,,clove,Unknown Shrimp 551,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,1985.0,1975.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,17,rostrum_to_tail,,,clove,Unknown Shrimp 563,certain,gravid,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,1986.0,1976.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,17,rostrum_to_tail,,,clove,Unknown Shrimp 564,certain,gravid,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,1987.0,1977.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,15,rostrum_to_tail,,,clove,Unknown Shrimp 565,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,1988.0,1978.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,15,rostrum_to_tail,,,clove,Unknown Shrimp 566,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,1989.0,1979.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,15,rostrum_to_tail,,,clove,Unknown Shrimp 567,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,1990.0,1980.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,17,rostrum_to_tail,,,clove,Unknown Shrimp 568,certain,gravid,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,1991.0,1981.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,13,rostrum_to_tail,,,clove,Unknown Shrimp 569,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,1992.0,1982.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,12,rostrum_to_tail,,,clove,Unknown Shrimp 570,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,1993.0,1983.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,13,rostrum_to_tail,,,clove,Unknown Shrimp 571,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,1994.0,1984.0,MRB-POC26,MRBS2,HABE,shrimp,Harpiliopsis beaupresii,species,10,rostrum_to_tail,,,clove,Unknown Shrimp 572,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,2105.0,2095.0,MRB-POC30,MRBS3,HABE,shrimp,Harpiliopsis beaupresii,species,8,rostrum_to_tail,,,clove,Unknown Shrimp 637,certain,,,y,3-Nov; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,2121.0,2111.0,MRB-POC31,MRBS3,HABE,shrimp,Harpiliopsis beaupresii,species,12,rostrum_to_tail,,,clove,Unknown Shrimp 648,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,2122.0,2112.0,MRB-POC31,MRBS3,HABE,shrimp,Harpiliopsis beaupresii,species,12,rostrum_to_tail,,,clove,Unknown Shrimp 649,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,possible_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,2123.0,2113.0,MRB-POC31,MRBS3,HABE,shrimp,Harpiliopsis beaupresii,species,10,rostrum_to_tail,,,clove,Unknown Shrimp 650,certain,,Less certain about this HABE - yellow tipped claws and big red spots.. almost has characteristics of all three,y,31-Oct; 2020-05-11,JC,AP; JC; JC,bloodline_harpiliopsis; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,2137.0,2127.0,MRB-POC32,MRBS3,HABE,shrimp,Harpiliopsis beaupresii,species,14,rostrum_to_tail,,,clove,Unknown Shrimp 658,certain,,,y,2020-03-26,JC,JC,possible_HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,2450.0,2440.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,15,rostrum_to_tail,,,clove,Unknown Shrimp  690,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,2451.0,2441.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,16,rostrum_to_tail,,,clove,Unknown Shrimp  691,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,2452.0,2442.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,14,rostrum_to_tail,,,clove,Unknown Shrimp  692,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2453.0,2443.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,16,rostrum_to_tail,,,clove,Unknown Shrimp  693,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,2454.0,2444.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,15,rostrum_to_tail,,,clove,Unknown Shrimp  694,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,2455.0,2445.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,15,rostrum_to_tail,,,clove,Unknown Shrimp  695,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,2456.0,2446.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,16,rostrum_to_tail,,,clove,Unknown Shrimp  696,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,2457.0,2447.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,14,rostrum_to_tail,,,clove,Unknown Shrimp  697,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,2458.0,2448.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,13,rostrum_to_tail,,,clove,Unknown Shrimp  698,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,2459.0,2449.0,MRB-POC34,,HABE,shrimp,Harpiliopsis beaupresii,species,16,rostrum_to_tail,,,clove,Unknown Shrimp  699,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,2462.0,2452.0,MRB-POC35,,HABE,shrimp,Harpiliopsis beaupresii,species,8,rostrum_to_tail,,,clove,Unknown Shrimp  700,certain,,,y,31-Oct; 2020-05-11,JC,AP; JC; JC,poss_HADE; HADE,220132.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis beaupresii,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,1468.0,1458.0,MAT-POC10,MAT03,HADE,shrimp,Harpiliopsis depressa,species,16,rostrum_to_tail,,,clove,Unknown Shrimp 495,certain,highlighter yellow bioluminescence,"This should be our ""type"" specimen for HADE - lines all the way down, no errant dots, yellow tipped claws and eyes",y,30-Oct,AP,AP,possible_HADE,220131.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis depressa,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,1479.0,1469.0,MAT-POC12,MAT03,HADE,shrimp,Harpiliopsis depressa,species,11,rostrum_to_tail,,,smash,Unknown Shrimp 503,certain,highlighter yellow bioluminescence pic in post smash; photo id used twice,Another really nice HADE specimen,y,30-Oct,AP,AP,possible_HADE,220131.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis depressa,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,2915.0,2905.0,MAT-POC31,,HADE,shrimp,Harpiliopsis depressa,species,13,rostrum_to_tail,,,clove,,certain,,,,,,,,220131.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis depressa,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,2916.0,2906.0,MAT-POC31,,HADE,shrimp,Harpiliopsis depressa,species,10,rostrum_to_tail,,,clove,,certain,,,,,,,,220131.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis depressa,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,609.0,599.0,MRB-POC16,MRB07,HADE,shrimp,Harpiliopsis depressa,species,14,rostrum_to_tail,,,clove,Unknown Shrimp 220,certain,depressa?,Zig-zagg claw,y,3-Nov,AP,AP,larger Harpiliopsis,220131.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis depressa,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,2102.0,2092.0,MRB-POC30,MRBS3,HADE,shrimp,Harpiliopsis depressa,species,16,rostrum_to_tail,,,clove,Unknown Shrimp 634,certain,yellow biolum,"Lines along carapace, zig-zaggy claw, yellow hue, ring around eyes",y,2020-05-22,JC,JC,yellow_harpiliopsis,220131.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis depressa,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,1180.0,1170.0,HAU-POC15,HAU05,HAPA,crab,Hapalocarcinus,genus,6,carapace_width,,,clove,Unknown Crab 107,certain,different pattern than other frog crabs,"Part of marsupalis species complex, but might be other Cryptochirid",y,4/1/2020; 2020-05-22,JC,JC; JC,frog_crab; desert_camo_crab,205812.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cryptochiroidea,Cryptochiridae,,Hapalocarcinus,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,1185.0,1175.0,HAU-POC15,HAU05,HAPA,crab,Hapalocarcinus,genus,5,carapace_width,,,smash,Unknown Crab 109,certain,gravid,Gustav says can only be Ided to genus,y,2020-05-22,JC,JC,frog_crab_queen,205812.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cryptochiroidea,Cryptochiridae,,Hapalocarcinus,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,2813.0,2803.0,HAU-POC27,,HAPA,crab,Hapalocarcinus,genus,3,carapace_width,,,smash,Unknown Crab 148,certain,,Gustav says can only be Ided to genus,y,2020-05-22,JC,JC,frog_crab_spot,205812.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cryptochiroidea,Cryptochiridae,,Hapalocarcinus,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,1841.0,1831.0,MAT-POC20,MAT05,HAPA,crab,Hapalocarcinus,genus,2,carapace_width,,,clove,unknown crab 125,certain,,Gustav says can only be Ided to genus,y,4/1/2020; 2020-05-22,JC,JC,frog_crab; albino_frog_crab,205812.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cryptochiroidea,Cryptochiridae,,Hapalocarcinus,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,2929.0,2919.0,MAT-POC32,,HAPA,crab,Hapalocarcinus,genus,3,carapace_width,,,clove,Unknown Crab 171,certain,,Gustav says can only be Ided to genus,y,4/2/2020; 2020-05-22,JC,JC; JC,frog_crab; frog_crab_spot,205812.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cryptochiroidea,Cryptochiridae,,Hapalocarcinus,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,189.0,183.1,MRB-POC06,MRB03,HAPA,crab,Hapalocarcinus,genus,,carapace_width,,,clove,Unknown crab 27,certain,"Added from photo, not originally recorded","patterns vary, but only cryptochirid that looks even close to right. Red spot may be juvenile?",y,2020-05-22,JC,JC,frog_crab,205812.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cryptochiroidea,Cryptochiridae,,Hapalocarcinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,190.0,183.2,MRB-POC06,MRB03,HAPA,crab,Hapalocarcinus,genus,,carapace_width,,,clove,Unknown crab 28,certain,"Added from photo, not originally recorded","patterns vary, but only cryptochirid that looks even close to right. Red spot may be juvenile?",y,2020-05-22,JC,JC,frog_crab,205812.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cryptochiroidea,Cryptochiridae,,Hapalocarcinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,222.0,215.0,MRB-POC07,MRB04,HAPA,crab,Hapalocarcinus,genus,,carapace_width,,,clove,UC 30,certain,"merged from AP community matrix data on 7/6; photo number wasn't originally entered, matched with unIDed photos","patterns vary, but only cryptochirid that looks even close to right. Red spot may be juvenile?",y,7-May; 2020-05-22,JC,JC; JC,unknown_crab; frog_crab,205812.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cryptochiroidea,Cryptochiridae,,Hapalocarcinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,223.0,216.0,MRB-POC07,MRB04,HAPA,crab,Hapalocarcinus,genus,,carapace_width,,,smash,UC 31,certain,"merged from AP community matrix data on 7/6; photo number wasn't originally entered, matched with unIDed photos","patterns vary, but only cryptochirid that looks even close to right. Red spot may be juvenile?",y,7-May; 2020-05-22,JC,JC; JC,unknown_crab; frog_crab,205812.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cryptochiroidea,Cryptochiridae,,Hapalocarcinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
